Kingdom	ScientificName	ChineseName	Comment	DR22041504P	DR22041505P	DR22041506P	DR22041507C	DR22041508C	DR22041509B	DR22041510B	DR22041511B	DR22041512E	DR22041513E	DR22041514P	DR22041515B	DR22041516B	DR22041517B	DR22041518P	DR22041519P	DR22041520P	DR22041521P	DRzknc590	DRzknc591	DRzknc592
-	Type	-	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA
Bacteria	Pseudomonas shirazica	假单胞菌属*	2/21	0	0	0	0	163.38	0	0	0	0	23.78	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Rhodococcus erythropolis	红串红球菌	7/21	44.7	53.59	0	2.94	59.41	0	0	0	0	34.19	0	0	0	0	159.91	0	0	0	0	1106.19	0
Bacteria	Photobacterium sanguinicancri	发光菌	6/21	67.06	53.59	0	29.43	29.71	0	0	0	0	26.76	0	0	0	0	79.96	0	0	0	0	0	0
Bacteria	Finegoldia magna	大芬戈尔德菌	6/21	0	0	0	26.49	14.85	0	0	0	0	13.38	0	0	0	0	79.96	33.66	812.79	0	0	0	0
Bacteria	Megasphaera elsdenii	埃氏巨球型菌	2/21	0	0	0	0	0	50.02	0	0	0	17.84	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Gemella cuniculi	兔孪生球菌	1/21	0	0	0	0	0	74.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Prevotella buccalis	口颊普雷沃菌	4/21	0	0	0	0	14.85	22.01	0	0	0	0	0	0	0	291.49	0	0	1137.9	0	0	0	0
Bacteria	Sphingomonas guangdongensis	鞘氨醇单胞菌属*	1/21	0	0	0	108.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Acinetobacter radioresistens	抗辐射不动杆菌	3/21	0	0	0	29.43	7.43	0	0	0	0	38.65	0	0	0	0	0	0	0	0	0	0	0
SpecialPathogens	Treponema maltophilum	嗜麦芽密螺旋体	3/21	0	0	0	0	0	52.03	0	0	0	0	0	0	0	680.14	0	0	162.56	0	0	0	0
Bacteria	Roseomonas ludipueritiae	玫瑰单胞菌	1/21	0	0	0	0	0	0	0	0	0	53.51	0	0	0	0	0	0	0	0	0	0	0
Viruses	Torque teno virus 29	细环病毒	2/21	782.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.66	0	0	0	0	0
Bacteria	Aeromonas media	中间气单胞菌	3/21	0	0	0	0	29.71	0	0	0	0	44.59	0	0	0	0	79.96	0	0	0	0	0	0
Bacteria	Acinetobacter indicus	印度不动杆菌	4/21	0	0	0	35.32	0	0	0	0	0	29.73	0	0	0	0	79.96	67.32	0	0	0	0	0
SpecialPathogens	Treponema medium	中间密螺旋体	2/21	0	0	0	0	0	58.03	0	0	0	0	0	0	0	582.98	0	0	0	0	0	0	0
Bacteria	Sphingomonas rhizophila	鞘氨醇单胞菌属*	3/21	0	0	0	0	29.71	0	0	0	0	40.13	0	0	0	0	0	134.64	0	0	0	0	0
Bacteria	Tractidigestivibacter scatoligenes	欧尔森氏菌属*	1/21	0	0	0	0	0	70.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SpecialPathogens	Treponema vincentii	文氏密螺旋体	3/21	0	0	0	0	0	46.02	0	0	0	0	0	0	0	1068.79	0	0	54.19	0	0	0	0
Bacteria	Agrobacterium larrymoorei	土壤杆菌属*	2/21	0	0	0	5.89	0	0	0	0	0	47.57	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Brucella rhizosphaerae	根际苍白杆菌	3/21	0	0	0	32.38	14.85	0	0	0	0	31.21	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Prevotella bivia	双路普雷沃菌	3/21	0	0	0	0	0	18.01	0	0	0	0	0	0	0	388.65	0	0	1137.9	0	0	0	0
Bacteria	Gordonia bronchialis	支气管戈登氏菌	6/21	67.06	0	0	38.27	14.85	0	0	0	0	17.84	0	0	0	0	239.87	0	0	0	0	0	567.54
Bacteria	Neisseria dumasiana	奈瑟菌属*	1/21	0	0	0	0	0	66.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Mycolicibacterium malmesburyense	-	2/21	0	0	0	0	0	0	0	0	0	44.59	0	0	0	0	0	0	0	0	0	0	1702.61
Bacteria	Bacillus subtilis group	枯草芽孢杆菌群	9/21	-	-	0	-	-	-	0	-	0	-	0	0	0	0	-	-	0	0	0	0	0
Bacteria	Granulicatella balaenopterae	貂鲸颗粒链菌	1/21	0	0	0	0	0	66.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Veillonella rodentium	啮齿韦荣球菌	1/21	0	0	0	0	0	66.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Staphylococcus hominis	人葡萄球菌	6/21	178.81	53.59	0	26.49	29.71	0	0	0	0	14.86	0	0	0	0	0	33.66	0	0	0	0	0
Bacteria	Bacillus anthracis	炭疽芽胞杆菌	1/21	0	0	0	0	0	66.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonas humi	假单胞菌属*	1/21	0	0	0	0	0	0	0	0	0	49.05	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Aerococcus viridans	草绿色气球菌	2/21	0	0	0	0	81.69	0	0	0	0	31.21	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Rothia aerolata	罗氏菌属*	1/21	0	0	0	0	0	64.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Neisseria animaloris	动物奈瑟氏菌	1/21	0	0	0	0	0	64.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Legionella drancourtii	德氏军团菌	1/21	0	0	0	0	0	0	0	0	0	46.08	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonas oryzihabitans	栖稻假单胞菌	1/21	0	0	0	0	230.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Rhodococcus rhodochrous	紫红红球菌	4/21	0	0	0	8.83	37.13	0	0	0	0	32.7	0	0	0	0	0	33.66	0	0	0	0	0
Bacteria	Actinomyces provencensis	放线菌属*	4/21	0	0	0	0	22.28	48.02	0	0	0	4.46	0	0	0	0	0	33.66	0	0	0	0	0
Bacteria	Bergeyella cardium	伯杰氏菌属*	1/21	0	0	0	0	0	62.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Burkholderia cenocepacia	新洋葱伯克霍尔德菌	2/21	0	0	0	76.53	0	10.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Porphyromonas gingivalis	牙龈卟啉单胞菌	4/21	0	0	0	2.94	0	30.01	0	0	0	0	0	0	0	1068.79	0	0	162.56	0	0	0	0
Bacteria	Shewanella woodyi	木希瓦菌	2/21	0	0	0	0	0	14.01	0	0	0	34.19	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Micrococcus lylae	里拉微球菌	4/21	0	0	0	14.72	44.56	0	0	0	0	23.78	0	0	0	0	0	100.98	0	0	0	0	0
Bacteria	Microbacterium ginsengisoli	人参土微杆菌	4/21	0	53.59	0	35.32	7.43	0	0	0	0	23.78	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Legionella erythra	红荧光军团菌	1/21	0	0	0	0	0	0	0	0	0	44.59	0	0	0	0	0	0	0	0	0	0	0
Bacteria	[Clostridium] symbiosum	共生梭菌	2/21	0	0	0	0	0	56.03	0	2114.16	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteus columbae	变形杆菌属*	4/21	44.7	0	0	11.77	7.43	0	0	0	0	34.19	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Fusobacterium necrophorum	坏死梭杆菌	2/21	0	0	0	2.94	0	58.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Neisseria musculi	奈瑟菌属*	2/21	0	0	0	0	0	48.02	0	0	0	0	0	0	0	582.98	0	0	0	0	0	0	0
Bacteria	Pseudomonas ficuserectae	无花果假单胞菌	3/21	0	0	0	20.6	51.99	0	0	0	0	23.78	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Brucella cytisi	金雀儿根瘤苍白杆菌	2/21	0	0	0	0	51.99	0	0	0	0	34.19	0	0	0	0	0	0	0	0	0	0	0
Viruses	Human alphaherpesvirus 1	单纯疱疹病毒1型	2/21	0	0	0	0	0	2.0	0	30655.39	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Enterobacter hormaechei	霍氏肠杆菌	1/21	0	0	0	0	0	0	0	0	0	44.59	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Bordetella bronchialis	鲍特菌属菌	4/21	89.41	0	0	17.66	103.97	10.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Allosphingosinicella indica	印度鞘氨醇单胞菌	2/21	0	0	0	11.77	0	0	0	0	0	37.16	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Chromobacterium paludis	色素杆菌属*	2/21	67.06	0	0	0	0	0	0	0	0	38.65	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Mycobacteroides abscessus	脓肿分枝杆菌	2/21	0	0	0	0	0	0	0	0	0	41.62	0	0	0	0	0	0	54.19	0	0	0	0
Bacteria	Shewanella baltica	波罗的海希瓦菌	2/21	0	0	0	0	44.56	0	0	0	0	32.7	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Xanthomonas citri	橘黄色杆菌	4/21	22.35	0	0	41.21	81.69	0	0	0	0	0	0	0	0	0	0	67.32	0	0	0	0	0
Bacteria	Corynebacterium xerosis	干瘪棒杆菌	4/21	0	0	0	0	51.99	6.0	0	0	0	23.78	0	0	0	0	0	67.32	0	0	0	0	0
Bacteria	Microbacterium hydrothermale	细杆菌属*	2/21	0	0	0	26.49	0	0	0	0	0	28.24	0	0	0	0	0	0	0	0	0	0	0
Eukaryota:Fungi	Fusarium oxysporum	尖孢镰刀菌	4/21	0	0	0	23.55	7.43	0	0	0	0	26.76	0	0	0	0	0	33.66	0	0	0	0	0
Bacteria	Neisseria zalophi	奈瑟菌属*	1/21	0	0	0	0	0	54.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota:Fungi	Chaetomium cochliodes	-	1/21	0	0	0	0	0	0	0	0	0	40.13	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Neisseria zoodegmatis	动物咬伤奈瑟菌	1/21	0	0	0	0	0	54.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Fusobacterium hwasookii	梭形杆菌属菌	1/21	0	0	0	0	0	54.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Gordonia sputi	痰液戈登氏菌	5/21	178.81	0	0	5.89	22.28	0	0	0	0	19.32	0	0	0	0	0	0	0	0	0	0	567.54
Bacteria	Proteus mirabilis	奇异变形杆菌	4/21	22.35	0	0	23.55	7.43	0	0	0	0	25.27	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Capnocytophaga ochracea	黄褐嗜二氧化碳噬细胞菌	2/21	0	0	0	0	0	42.02	0	0	0	0	0	0	0	582.98	0	0	0	0	0	0	0
Bacteria	Aeromonas taiwanensis	气单胞菌属*	1/21	0	0	0	0	0	0	0	0	0	40.13	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Burkholderia pseudomultivorans	假多食伯克霍尔德菌	3/21	0	0	0	0	37.13	0	0	0	0	29.73	0	1655.63	0	0	0	0	0	0	0	0	0
Bacteria	Ligilactobacillus agilis	敏捷乳杆菌	1/21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2166.49	0	0	0
Bacteria	Neisseria arctica	淋球菌	1/21	0	0	0	0	0	52.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Agrobacterium vitis	葡萄土壤杆菌	1/21	0	0	0	0	0	0	0	0	0	38.65	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteus hauseri	豪氏变形杆菌	3/21	0	0	0	14.72	22.28	0	0	0	0	26.76	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Clostridium beijerinckii	拜氏梭菌	2/21	0	0	0	2.94	0	0	0	0	0	37.16	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Enterobacter cloacae	阴沟肠杆菌	3/21	0	53.59	0	0	0	0	0	0	0	32.7	0	0	0	0	239.87	0	0	0	0	0	0
Bacteria	Burkholderia thailandensis	泰国伯克霍尔德氏菌	3/21	0	0	0	26.49	37.13	24.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Chromobacterium phragmitis	色素杆菌属*	3/21	0	0	0	14.72	29.71	0	0	0	0	23.78	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Legionella anisa	茴香军团菌	1/21	0	0	0	0	0	0	0	0	0	37.16	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Bordetella holmesii	霍氏鲍特菌	2/21	0	0	0	0	51.99	0	0	0	0	26.76	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Yersinia pestis	鼠疫耶尔森氏菌	2/21	0	0	0	20.6	0	0	0	0	0	26.76	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Mycolicibacterium gilvum	浅黄分枝杆菌	1/21	0	0	0	0	0	0	0	0	0	37.16	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Streptococcus azizii	链球菌属*	1/21	0	0	0	0	0	50.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Mycobacterium neglectum	分枝杆菌属*	1/21	0	0	0	0	0	0	0	0	0	37.16	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Xanthomonas phaseoli	菜豆疫病黄单胞菌	2/21	0	0	0	0	22.28	0	0	0	0	31.21	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Mycobacterium asiaticum	亚洲分枝杆菌	1/21	0	0	0	0	0	0	0	0	0	35.67	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Streptococcus criceti	仓鼠链球菌	1/21	0	0	0	0	0	48.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota:Fungi	Alternaria arborescens	交链孢霉	1/21	0	0	0	0	0	0	0	0	0	35.67	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Streptococcus milleri	米氏链球菌	1/21	0	0	0	0	0	48.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Prevotella pleuritidis	胸膜炎普雷沃氏菌	6/21	22.35	53.59	0	8.83	22.28	20.01	0	0	0	8.92	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Fluoribacter dumoffii	杜氏荧光杆菌	1/21	0	0	0	0	0	0	0	0	0	35.67	0	0	0	0	0	0	0	0	0	0	0
SpecialPathogens	Leptospira licerasiae	钩端螺旋体属*	1/21	0	0	0	0	0	0	0	0	0	35.67	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Mycobacterium tuberculosis	牛分枝杆菌	5/21	0	0	0	0	22.28	14.01	3174.6	0	148.02	0	0	0	0	0	0	0	0	916.59	0	0	0
Bacteria	Mycetohabitans rhizoxinica	副伯克霍尔德菌属菌	1/21	0	0	0	0	0	0	0	0	0	35.67	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Porphyromonas levii	利氏卟啉单胞菌	2/21	0	0	0	0	0	12.01	0	0	0	26.76	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Gordonia terrae	戈登氏菌属	4/21	134.11	0	0	0	22.28	0	0	0	0	20.81	0	0	0	0	0	33.66	0	0	0	0	0
Bacteria	Serratia marcescens	粘质沙雷氏菌	3/21	0	0	0	38.27	0	2.0	0	0	0	13.38	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Mycobacterium attenuatum	分枝杆菌属*	1/21	0	0	0	0	0	0	0	0	0	34.19	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Brucella endophytica	苍白杆菌属*	1/21	0	0	0	0	0	0	0	0	0	34.19	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Bacteroides fragilis	脆弱拟杆菌	5/21	22.35	0	0	26.49	0	8.0	0	0	0	10.4	0	0	0	0	0	67.32	0	0	0	0	0
Bacteria	Pseudomonas entomophila	虫媒假单胞菌	1/21	514.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Staphylococcus haemolyticus	溶血葡萄球菌	6/21	22.35	53.59	0	8.83	29.71	0	0	0	0	17.84	0	0	0	0	159.91	0	0	0	0	0	0
Bacteria	Sphingomonas sediminicola	鞘氨醇单胞菌属*	1/21	0	0	0	0	0	0	0	0	0	34.19	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Prevotella enoeca	抑制普雷沃氏菌	3/21	0	0	0	0	0	34.02	0	0	0	0	0	0	0	291.49	0	0	162.56	0	0	0	0
Bacteria	Neisseria canis	狗奈瑟氏菌	1/21	0	0	0	0	0	46.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota:Fungi	Malassezia dermatis	马拉色菌属*	5/21	67.06	160.76	0	11.77	29.71	0	0	0	0	13.38	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Corynebacterium accolens	拥挤棒杆菌	5/21	67.06	107.18	0	0	0	12.01	0	0	148.02	14.86	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Clostridium puniceum	紫色梭菌	2/21	0	0	0	0	7.43	0	0	0	0	32.7	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Cupriavidus alkaliphilus	贪铜菌属*	2/21	0	0	0	0	0	2.0	0	0	0	31.21	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonas chengduensis	成都假单胞菌	1/21	0	0	0	0	0	0	0	0	0	32.7	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Xanthomonas theicola	茶黄单胞菌	5/21	22.35	53.59	0	5.89	7.43	0	0	0	0	25.27	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Corynebacterium kroppenstedtii	克氏棒杆菌	2/21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.66	0	1749.85	0	0	0
SpecialPathogens	Leptospira bourretii	钩端螺旋体属*	1/21	0	0	0	0	0	0	0	0	0	32.7	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Streptococcus canis	狗链球菌	1/21	0	0	0	0	0	44.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteus alimentorum	变形杆菌属*	1/21	0	0	0	0	0	0	0	0	0	32.7	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Limosilactobacillus fermentum	发酵乳杆菌	2/21	0	0	0	0	0	0	0	0	0	31.21	0	0	0	0	0	0	0	83.33	0	0	0
Eukaryota:Fungi	Aspergillus glaucus	灰曲霉菌	3/21	0	0	0	23.55	22.28	0	0	0	0	14.86	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Capnocytophaga endodontalis	新牙龈二氧化碳噬纤维菌	6/21	0	0	0	0	7.43	16.01	0	0	0	0	0	0	2347.42	388.65	0	0	270.93	166.65	0	0	0
Bacteria	Rhodococcus enclensis	红球菌属*	4/21	0	0	0	0	59.41	0	0	0	0	14.86	0	0	0	0	79.96	67.32	0	0	0	0	0
Bacteria	Bacillus thuringiensis	苏云金芽孢杆菌	4/21	0	107.18	0	0	29.71	18.01	0	0	0	8.92	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Prevotella multisaccharivorax	多糖普雷沃菌	4/21	0	0	0	2.94	0	30.01	0	0	0	0	0	0	0	0	0	33.66	0	333.31	0	0	0
Bacteria	Lactococcus garvieae	格氏乳球菌	2/21	0	0	0	0	0	28.01	0	0	0	10.4	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Sphingomonas psychrolutea	鞘氨醇单胞菌属*	1/21	0	0	0	61.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Bacteroides pyogenes	化脓拟杆菌	4/21	0	0	0	5.89	7.43	34.02	0	0	0	0	0	0	0	0	0	33.66	0	0	0	0	0
Bacteria	Helicobacter pylori	幽门螺杆菌	1/21	0	0	0	0	0	42.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Cupriavidus plantarum	贪铜菌属*	2/21	134.11	0	0	0	111.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Brucella grignonensis	格里朗苍白杆菌	1/21	0	0	0	0	0	0	0	0	0	31.21	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Cupriavidus oxalaticus	贪铜菌属*	3/21	67.06	0	2247.19	0	126.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Mycolicibacterium chubuense	楚布分枝杆菌	1/21	0	0	0	0	0	0	0	0	0	31.21	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Prevotella amnii	普雷沃菌属菌	3/21	0	0	0	0	0	18.01	0	0	0	0	0	0	0	680.14	0	0	270.93	0	0	0	0
Bacteria	Chryseobacterium manosquense	金黄杆菌属*	3/21	0	0	0	11.77	22.28	0	0	0	0	20.81	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Francisella philomiragia	蜃楼弗朗西斯菌	2/21	0	0	0	0	51.99	0	0	0	0	20.81	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Microbacterium laevaniformans	产左聚糖微杆菌	6/21	44.7	107.18	0	8.83	51.99	0	0	0	0	5.95	0	0	0	0	159.91	0	0	0	0	0	0
Bacteria	Peptoniphilus harei	海氏嗜蛋白胨菌	3/21	0	0	0	2.94	89.12	0	0	0	0	10.4	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Sphingomonas lenta	鞘氨醇单胞菌属*	1/21	447.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Xanthomonas vasicola	瓦氏黄单胞菌	2/21	0	0	0	0	51.99	0	0	0	0	19.32	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Streptococcus himalayensis	喜马拉雅链球菌	1/21	0	0	0	0	0	40.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Brucella intermedia	中间苍白杆菌	1/21	0	0	0	0	0	0	0	0	0	29.73	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Serratia symbiotica	沙雷氏菌属菌	1/21	0	0	0	0	0	0	0	0	0	29.73	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Streptomyces coelicoflavus	天蓝黄链霉菌	1/21	0	0	0	0	0	0	0	0	0	29.73	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Prevotella disiens	解糖胨普雷沃菌	2/21	0	0	0	0	0	32.02	0	0	0	0	0	0	0	0	0	0	216.74	0	0	0	0
Bacteria	Streptococcus massiliensis	马赛链球菌	1/21	0	0	0	0	0	40.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Sphingomonas vulcanisoli	鞘氨醇单胞菌属*	1/21	0	0	0	58.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota:Fungi	Aspergillus campestris	曲霉属*	2/21	0	0	0	44.15	37.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Brucella lupini	羽扇豆苍白杆菌	2/21	0	0	0	0	22.28	0	0	0	0	23.78	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinomyces radicidentis	放线菌属菌	3/21	0	0	0	0	14.85	32.02	0	0	0	0	0	0	0	0	0	0	0	83.33	0	0	0
Bacteria	Streptococcus caballi	驯马链球菌	1/21	0	0	0	0	0	38.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Aliarcobacter butzleri	布氏弓形杆菌	2/21	0	0	0	5.89	0	0	0	0	0	25.27	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Acinetobacter haemolyticus	溶血不动杆菌	2/21	0	0	0	2.94	0	0	0	0	0	26.76	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Eikenella longinqua	艾肯菌属*	1/21	0	0	0	0	0	38.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Microbacterium hominis	人微杆菌	1/21	0	0	0	0	0	0	0	0	0	28.24	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Peptostreptococcus anaerobius	厌氧消化链球菌	1/21	0	0	0	0	0	38.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Helcococcus kunzii	肯茨创伤球菌	1/21	0	0	0	0	0	38.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Clostridium chromiireducens	芽胞梭菌属*	1/21	0	0	0	0	0	0	0	0	0	28.24	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Xanthomonas fragariae	草莓叶疫病菌黄单胞菌	1/21	0	0	0	0	0	0	0	0	0	28.24	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Serratia fonticola	居泉沙雷氏菌	1/21	0	0	0	0	0	0	0	0	0	28.24	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Streptococcus ovis	羊链球菌	1/21	0	0	0	0	0	38.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Citrobacter werkmanii	乌克曼柠檬酸杆菌	3/21	22.35	0	0	0	0	0	0	0	74.01	23.78	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Mycobacterium europaeum	分枝杆菌属*	5/21	44.7	53.59	0	11.77	29.71	0	0	0	0	10.4	0	0	0	0	0	0	0	0	0	0	0
SpecialPathogens	Orientia tsutsugamushi	恙虫热立克次氏体	1/21	0	0	0	0	0	0	0	0	0	26.76	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Mycobacterium angelicum	分枝杆菌属*	1/21	0	0	0	0	0	0	0	0	0	26.76	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Streptococcus danieliae	链球菌属*	1/21	0	0	0	0	0	36.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Streptomyces griseorubens	灰略红链霉菌	3/21	0	267.94	6741.57	0	0	0	0	10570.82	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Parabacteroides timonensis	-	1/21	0	0	0	0	0	36.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Microbacterium aurum	金黄微杆菌	6/21	134.11	53.59	0	8.83	14.85	0	0	0	0	7.43	0	0	0	0	79.96	0	0	0	0	0	0
Bacteria	Serratia plymuthica	普利茅斯沙雷氏菌	1/21	0	0	0	52.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Achromobacter insolitus	罕见无色小杆菌	2/21	0	0	0	38.27	37.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Campylobacter curvus	曲形弯曲菌	2/21	0	0	0	0	0	34.02	0	0	0	0	0	0	0	97.16	0	0	0	0	0	0	0
Bacteria	Burkholderia metallica	金属伯克霍尔德菌	3/21	0	0	0	2.94	14.85	0	0	0	0	22.3	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Mycolicibacterium helvum	-	1/21	0	0	0	0	0	0	0	0	0	26.76	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonas hussainii	假单胞菌	1/21	0	0	0	0	133.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Enterococcus gallinarum	鹑鸡肠球菌	1/21	0	0	0	0	0	0	0	0	0	26.76	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Acinetobacter dispersus	不动杆菌属*	4/21	0	0	0	11.77	7.43	0	0	0	0	17.84	0	0	0	0	0	33.66	0	0	0	0	0
