Kingdom	ScientificName	ChineseName	Comment	DR22041504P	DR22041505P	DR22041506P	DR22041507C	DR22041508C	DR22041509B	DR22041510B	DR22041511B	DR22041512E	DR22041513E	DR22041514P	DR22041515B	DR22041516B	DR22041517B	DR22041518P	DR22041519P	DR22041520P	DR22041521P	DRzknc590	DRzknc591	DRzknc592
-	-	Type	-	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA
Bacteria	Bacteroides graminisolvens	拟杆菌属*	9/21	6	2	0	81	7	0	0	2	0	195	0	0	0	0	6	3	0	0	0	0	1
Bacteria	Pseudomonas balearica	巴利阿里假单胞菌	5/21	9	0	0	100	36	0	0	0	1	157	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonas glycinae	假单胞菌属菌	1/21	0	0	0	0	0	0	0	0	0	301	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Fusobacterium periodonticum	牙周梭杆菌	2/21	0	0	0	0	0	285	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0
Bacteria	Porphyromonas catoniae	猫卟啉单胞菌	2/21	0	0	0	0	0	280	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0
Bacteria	Pseudomonas otitidis	耳炎假单胞菌	4/21	11	0	0	84	42	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Acinetobacter junii	琼氏不动杆菌	11/21	6	1	0	49	93	0	0	0	1	45	1	0	0	0	1	13	73	0	0	0	2
Bacteria	Comamonas composti	丛毛单胞菌属*	2/21	0	0	0	40	0	0	0	0	0	244	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonas alcaliphila	嗜碱假单胞菌	4/21	10	0	0	84	28	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonas azotifigens	固氮假单胞菌	2/21	0	0	0	104	0	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Cupriavidus necator	真氧产碱杆菌	5/21	14	0	0	0	39	0	0	0	0	221	0	0	0	0	2	4	0	0	0	0	0
Bacteria	Sphingomonas aurantiaca	橙色硝胺醇单胞菌	5/21	19	0	0	71	27	0	0	0	0	161	0	0	0	0	0	0	1	0	0	0	0
Bacteria	Ralstonia solanacearum	茄科劳尔氏菌	5/21	8	0	0	46	31	0	0	0	0	192	0	1	0	0	0	0	0	0	0	0	0
Bacteria	Fusobacterium pseudoperiodonticum	细梭菌属*	2/21	0	0	0	0	0	273	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Bacteria	Actinomyces naeslundii	内氏放线菌	5/21	0	0	0	7	1	150	0	0	0	9	0	0	0	0	0	0	0	106	0	0	0
Bacteria	Pseudomonas savastanoi	萨氏假单胞菌	4/21	11	0	0	75	39	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Neisseria polysaccharea	多糖奈瑟球菌	2/21	0	0	0	0	0	239	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0
Bacteria	Prevotella intermedia	中间普雷沃菌	4/21	0	0	0	0	1	67	0	0	0	0	0	0	0	43	0	0	157	0	0	0	0
Bacteria	Neisseria gonorrhoeae	淋病奈瑟球菌	6/21	0	0	0	0	0	239	0	0	0	1	0	0	0	20	0	3	1	2	0	0	0
Bacteria	Pseudomonas daroniae	假单胞菌属*	3/21	0	0	0	98	37	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonas mendocina	门多萨假单胞菌	4/21	10	0	0	63	38	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0
Eukaryota:Fungi	Cutaneotrichosporon curvatum	-	7/21	15	1	0	21	70	0	0	0	0	127	0	0	0	0	1	23	0	0	0	0	0
Bacteria	Shewanella decolorationis	脱色希瓦氏菌	5/21	5	1	0	12	6	0	0	0	0	234	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Alcaligenes faecalis	粪产碱菌	8/21	13	3	0	42	40	0	0	0	0	150	0	0	0	0	1	6	0	0	0	0	1
Bacteria	Pantoea stewartii	斯泰瓦特氏欧文氏菌	9/21	17	5	0	37	31	0	0	0	0	147	0	0	0	0	3	12	0	0	0	2	1
Bacteria	Achromobacter xylosoxidans	木糖氧化无色杆菌	7/21	14	0	0	46	25	0	0	1	0	156	0	0	0	0	3	10	0	0	0	0	0
Bacteria	Sphingomonas yantingensis	盐亭鞘氨醇单胞菌	4/21	17	15	0	67	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Veillonella tobetsuensis	韦荣球菌属菌	3/21	0	0	0	0	0	193	3	0	0	0	0	0	0	49	0	0	0	0	0	0	0
Bacteria	Achromobacter veterisilvae	无色杆菌属*	3/21	0	0	0	32	37	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Cutibacterium namnetense	-	5/21	71	5	0	16	11	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Capnocytophaga granulosa	颗粒嗜二氧化碳噬细胞菌	6/21	0	0	0	2	1	185	0	0	0	0	0	0	0	31	0	0	11	13	0	0	0
Bacteria	Campylobacter showae	昭和弯曲菌	4/21	1	0	0	0	0	235	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0
Bacteria	[Propionibacterium] humerusii	-	7/21	14	2	0	22	138	0	0	0	0	59	0	0	0	0	5	2	0	0	0	0	0
Bacteria	[Eubacterium] sulci	沟真杆菌	3/21	0	0	0	0	0	237	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0
Bacteria	Pseudomonas saxonica	假单胞菌属*	1/21	0	0	0	0	0	0	0	0	0	240	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Acinetobacter towneri	汤氏不动杆菌	5/21	2	1	0	4	11	0	0	0	0	221	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Sphingomonas pokkalii	鞘氨醇单胞菌属*	5/21	0	6	0	42	26	0	0	0	0	150	0	0	0	0	0	15	0	0	0	0	0
Bacteria	Haemophilus influenzae	流感嗜血杆菌	7/21	2	0	0	10	7	190	0	0	2	23	0	0	5	0	0	0	0	0	0	0	0
Bacteria	Leptotrichia shahii	沙氏纤毛菌	1/21	0	0	0	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Prevotella shahii	普雷沃菌属菌	3/21	0	0	0	0	0	59	0	0	0	3	0	0	0	174	0	0	0	0	0	0	0
Bacteria	Comamonas odontotermitis	丛毛单胞菌属*	3/21	10	0	0	0	43	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Sphingomonas populi	鞘氨醇单胞菌属*	7/21	14	18	0	45	24	0	0	0	0	119	0	0	1	0	0	13	0	0	0	0	0
Bacteria	Prevotella oulorum	龈炎普雷沃氏菌	6/21	0	0	0	1	0	115	2	0	0	0	0	0	0	102	0	0	6	7	0	0	0
Bacteria	Pseudomonas mosselii	摩氏假单胞菌	2/21	0	0	0	0	0	0	0	0	0	229	0	0	0	0	3	0	0	0	0	0	0
Bacteria	Xanthomonas hortorum	黄单胞菌属菌	6/21	11	11	0	48	23	0	0	0	0	137	0	0	0	0	2	0	0	0	0	0	0
Bacteria	Mycolicibacterium rhodesiae	罗得西亚分枝杆菌	1/21	0	0	0	0	0	0	0	0	0	232	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Sphingomonas ursincola	伴熊鞘氨醇单胞菌	6/21	10	0	1	24	15	0	0	0	0	174	0	0	0	0	0	8	0	0	0	0	0
Bacteria	Lactococcus lactis	乳酸乳球菌	4/21	2	0	0	0	1	0	0	0	0	225	0	0	0	0	0	0	0	1	0	0	0
Bacteria	Sphingomonas aerophila	鞘氨醇单胞菌属*	3/21	0	0	0	55	29	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0
Eukaryota:Fungi	Trematosphaeria pertusa	穿孔陷球壳菌	1/21	0	0	0	0	0	0	0	0	0	229	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Staphylococcus epidermidis	表皮葡萄球菌	12/21	21	8	0	20	16	6	1	5	1	132	0	0	0	0	3	5	0	0	0	0	8
Bacteria	Streptococcus intermedius	中间链球菌	2/21	0	0	0	0	0	223	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Eukaryota:Parasite	Echinococcus canadensis	棘球绦虫	1/21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0	0	0
Bacteria	Pandoraea pnomenusa	肺炎潘多拉菌	6/21	6	0	0	44	34	0	0	0	0	133	0	0	0	0	3	0	0	0	0	3	0
Bacteria	Sphingomonas alpina	鞘氨醇单胞菌属*	7/21	12	13	0	46	7	0	0	0	0	125	0	0	0	0	8	12	0	0	0	0	0
Bacteria	Rhodococcus fascians	束红球菌	5/21	2	1	0	37	13	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Aggregatibacter aphrophilus	嗜沫凝聚杆菌	2/21	0	0	0	0	0	217	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
Bacteria	Streptococcus anginosus	咽峡炎链球菌	4/21	0	0	0	0	1	217	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0
Bacteria	Sphingomonas azotifigens	固氮鞘氨醇单胞菌	4/21	15	0	0	33	0	0	0	0	0	159	0	0	0	0	0	13	0	0	0	0	0
Bacteria	Cupriavidus malaysiensis	贪铜菌属菌	4/21	0	0	0	32	28	0	0	0	0	152	0	0	0	0	0	8	0	0	0	0	0
Bacteria	Pseudomonas pohangensis	浦项假单胞菌	4/21	8	0	0	64	0	0	0	0	0	142	0	0	0	0	0	5	0	0	0	0	0
Bacteria	Sphingomonas trueperi	楚氏鞘氨醇单胞菌	3/21	0	0	0	58	0	0	0	0	0	148	0	0	0	0	0	13	0	0	0	0	0
Bacteria	Actinomyces culturomici	放线菌属*	1/21	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Burkholderia gladioli	唐菖蒲伯克氏菌	5/21	9	2	0	33	23	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Sphingomonas bacterium	鞘氨醇单胞菌属*	5/21	16	0	0	48	15	0	0	0	0	127	0	0	0	0	0	9	0	0	0	0	0
Bacteria	Cupriavidus campinensis	贪铜菌属*	6/21	4	1	0	34	31	0	0	0	0	139	0	0	0	0	0	5	0	0	0	0	0
Bacteria	Fusobacterium naviforme	舟形梭杆菌	2/21	0	0	0	0	0	210	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Comamonas piscis	丛毛单胞菌属*	3/21	0	0	0	35	27	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Bordetella ansorpii	鲍特菌属菌	4/21	8	0	0	29	21	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonas litoralis	海滨假单胞菌	5/21	8	0	0	52	26	0	0	0	0	116	0	0	0	0	0	2	0	0	0	0	0
Bacteria	Pseudomonas knackmussii	克氏假单胞菌	2/21	0	0	0	0	46	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Sphingomonas hengshuiensis	鞘氨醇单胞菌属*	6/21	17	0	0	32	14	0	0	0	0	116	0	0	0	0	6	16	0	0	0	0	0
Bacteria	Mycobacterium paragordonae	副戈登分枝杆菌	5/21	0	0	0	3	1	0	0	0	0	195	0	0	0	0	1	1	0	0	0	0	0
Eukaryota:Fungi	Candida dubliniensis	都柏林念珠菌	2/21	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	200	0	0	0
Bacteria	Sphingomonas faeni	干草鞘氨醇单胞菌	2/21	0	0	0	52	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Eikenella corrodens	啮蚀艾肯氏菌	3/21	0	0	0	0	0	192	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0
Bacteria	Sphingomonas spermidinifaciens	鞘氨醇单胞菌属*	5/21	11	12	0	41	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	1	0
Bacteria	Tannerella forsythia	福赛斯坦纳菌	5/21	0	0	0	0	0	147	1	0	0	0	0	1	0	34	0	0	12	0	0	0	0
Bacteria	Brevibacterium casei	乳酪短杆菌	4/21	43	0	0	2	140	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonas bauzanensis	假单胞菌属*	3/21	0	0	0	71	29	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Sphingomonas panacis	泛神经鞘氨醇单胞菌	6/21	14	0	0	39	12	0	0	0	0	112	0	0	0	0	0	14	0	0	0	0	1
Bacteria	Oribacterium asaccharolyticum	-	3/21	0	0	0	0	0	153	0	0	0	0	0	0	1	36	0	0	0	0	0	0	0
Bacteria	Afipia massiliensis	马赛阿菲波菌	3/21	0	0	0	0	24	0	0	0	0	160	0	0	0	0	0	3	0	0	0	0	0
Bacteria	Legionella waltersii	沃氏军团菌	1/21	0	0	0	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonas borbori	淤泥假单胞菌	2/21	0	0	0	0	49	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Granulicatella elegans	苛养颗粒链菌	2/21	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0
Bacteria	Micrococcus endophyticus	微球菌属*	6/21	1	0	1	5	175	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0
Viruses	Small anellovirus 2	小指环病毒2	1/21	0	0	0	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0
Bacteria	Pseudomonas sabulinigri	黑沙假单胞菌	5/21	2	0	0	64	24	0	0	0	0	90	0	0	0	0	0	2	0	0	0	0	0
Bacteria	Streptococcus suis	猪链球菌	2/21	0	0	0	0	0	173	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pandoraea sputorum	痰潘多拉菌	4/21	0	0	0	0	27	21	0	0	0	125	0	0	0	0	0	6	0	0	0	0	0
Bacteria	Pseudoleptotrichia goodfellowii	细小纤毛菌	3/21	0	0	0	0	0	143	0	0	0	33	0	0	0	3	0	0	0	0	0	0	0
Bacteria	Vibrio cholerae	霍乱弧菌	6/21	5	0	0	38	22	24	0	0	0	88	0	0	0	0	1	0	0	0	0	0	0
Bacteria	Bacillus cereus group	蜡状芽胞杆菌类群	11/21	2	5	2	15	9	87	1	0	0	51	1	0	0	0	1	4	0	0	0	0	0
Bacteria	Afipia birgiae	伯氏阿菲波菌	4/21	0	0	0	17	20	0	0	0	0	137	0	0	0	0	0	4	0	0	0	0	0
Bacteria	Staphylococcus aureus	金黄色葡萄球菌	4/21	0	0	0	8	9	126	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Brucella anthropi	人苍白杆菌	5/21	1	0	0	152	7	0	0	0	0	15	0	0	0	0	1	0	0	0	0	0	0
Bacteria	Prevotella denticola	栖牙普雷沃菌	4/21	0	0	0	0	0	76	0	0	0	0	0	0	0	4	0	0	74	17	0	0	0
Eukaryota:Fungi	Malassezia globosa	球形马拉色菌	7/21	6	10	0	26	80	0	0	0	0	41	0	0	0	0	1	6	0	0	0	0	0
Bacteria	Pseudomonas atacamensis	假单胞菌属*	2/21	0	0	0	0	37	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Shewanella oneidensis	奥奈达湖希瓦氏菌	4/21	4	0	0	6	8	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Slackia exigua	弱生斯奈克氏菌	3/21	0	0	0	0	0	157	1	0	0	0	0	0	0	0	0	0	8	0	0	0	0
Bacteria	Methylorubrum thiocyanatum	-	4/21	0	2	0	5	1	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonas chloritidismutans	裂解亚氯酸假单胞菌	7/21	6	0	1	23	25	0	0	0	0	98	0	0	0	7	0	4	0	0	0	0	0
Bacteria	Pseudomonas argentinensis	阿根廷假单胞菌	3/21	0	0	0	77	0	0	0	0	0	81	0	0	0	0	0	6	0	0	0	0	0
Bacteria	Streptococcus vestibularis	前庭链球菌	1/21	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Xanthomonas vesicatoria	疱病黄单胞菌	8/21	6	8	0	28	17	0	0	0	0	93	1	0	0	0	2	6	0	0	0	0	0
Bacteria	Dietzia maris	海洋迪茨菌	4/21	0	0	0	10	13	0	0	0	0	135	0	0	0	0	0	2	0	0	0	0	0
Bacteria	Neisseria bergeri	奈瑟菌属*	2/21	0	0	0	0	0	143	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0
Bacteria	Olsenella uli	树胶欧尔森氏菌	4/21	0	0	0	2	0	147	0	0	0	7	0	0	0	3	0	0	0	0	0	0	0
Bacteria	Sphingomonas desiccabilis	可干鞘氨醇单胞菌	4/21	13	0	0	32	15	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonas panipatensis	帕尼帕特假单胞菌	1/21	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Sphingomonas asaccharolytica	不解糖鞘氨醇单胞菌	3/21	14	0	0	38	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Burkholderia multivorans	多噬伯克氏菌	6/21	2	0	0	9	10	0	0	0	0	105	0	0	0	29	0	0	0	0	0	1	0
Bacteria	Sphingomonas oligoaromativorans	寡噬香鞘氨醇单胞菌	4/21	0	0	0	45	18	0	0	0	0	87	0	0	0	0	0	5	0	0	0	0	0
Bacteria	Rothia kristinae	罗氏菌属*	5/21	0	0	0	0	5	17	0	0	0	7	0	0	0	0	0	1	0	125	0	0	0
Bacteria	Photobacterium damselae	美人鱼发光杆菌	8/21	8	0	0	29	30	4	0	0	1	78	1	0	0	0	0	3	0	0	0	0	0
Bacteria	Streptococcus halitosis	链球菌属*	3/21	0	0	0	0	0	147	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0
Bacteria	Gardnerella vaginalis	阴道加德纳菌	4/21	0	0	0	1	20	0	0	0	0	4	0	0	0	0	0	0	0	128	0	0	0
Bacteria	Sphingomonas glacialis	鞘氨醇单胞菌属*	3/21	20	0	0	0	0	0	0	0	0	121	0	0	0	0	0	11	0	0	0	0	0
Bacteria	Pseudomonas furukawaii	假单胞菌属菌	2/21	14	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota:Fungi	Diutina rugosa	-	3/21	0	0	0	115	10	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0
Viruses	Human papillomavirus type 18	人乳头瘤病毒18型	3/21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	49	79
Bacteria	Eikenella halliae	艾肯菌属*	1/21	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Sphingomonas jatrophae	鞘氨醇单胞菌属*	4/21	0	0	0	30	14	0	0	0	0	99	0	0	0	0	0	5	0	0	0	0	0
Bacteria	Acinetobacter lwoffii	鲁氏不动杆菌	8/21	6	0	0	15	56	0	0	1	0	66	1	0	0	0	0	1	0	0	0	1	0
Eukaryota:Parasite	Fasciola hepatica	肝片形吸虫	2/21	0	0	0	49	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Sphingomonas montanisoli	鞘氨醇单胞菌属*	3/21	0	0	0	36	15	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Afipia clevelandensis	克利夫兰阿菲波菌	1/21	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Aliarcobacter cryaerophilus	嗜低温弓形杆菌	6/21	6	1	0	2	3	0	0	1	0	133	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Haemophilus pittmaniae	皮氏嗜血杆菌	2/21	0	0	0	0	0	140	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Roseomonas mucosa	黏液玫瑰单胞菌	5/21	5	0	0	16	6	0	0	1	0	116	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Sphingomonas mali	苹果鞘氨醇单胞菌	2/21	0	0	0	43	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Citrobacter amalonaticus	无丙二酸柠檬酸杆菌	5/21	6	0	0	17	23	0	0	0	0	96	0	0	0	0	2	0	0	0	0	0	0
Bacteria	Streptococcus thermophilus	嗜热链球菌	2/21	0	0	0	0	0	112	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Sphingomonas fennica	芬兰鞘氨醇单胞菌	2/21	0	0	0	29	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Veillonella nakazawae	韦荣菌属*	4/21	0	0	0	0	0	130	1	0	0	0	0	0	0	5	0	0	0	6	0	0	0
Bacteria	Prevotella histicola	栖组织普雷沃氏菌	4/21	0	0	0	0	0	94	0	0	0	0	0	0	0	20	0	0	22	6	0	0	0
Bacteria	Veillonella dispar	殊异韦荣球菌	5/21	0	0	0	0	0	130	1	0	0	0	0	0	2	5	0	0	0	2	0	0	0
Bacteria	Sphingomonas gilva	鞘氨醇单胞菌属*	3/21	0	0	0	34	16	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pandoraea pulmonicola	居肺潘多拉菌	2/21	0	0	0	16	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonas massiliensis	假单胞菌属*	1/21	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonas xiamenensis	厦门假单胞菌	5/21	4	0	0	30	16	0	0	0	0	83	0	0	0	0	0	4	0	0	0	0	0
Bacteria	Streptococcus sinensis	中华链球菌	3/21	0	0	0	0	0	132	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0
Viruses	TT virus sle	细环病毒	1/21	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Paenibacillus azotifigens	类芽孢杆菌属*	1/21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0
Bacteria	Sphingomonas dokdonensis	独岛鞘氨醇单胞菌	2/21	9	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pandoraea norimbergensis	纽伦堡潘多拉菌	3/21	0	0	0	0	22	0	0	0	0	106	0	0	0	0	0	6	0	0	0	0	0
Bacteria	Bordetella petrii	博德特氏菌	2/21	0	0	0	20	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Cardiobacterium valvarum	瓣膜心杆菌	1/21	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonas monteilii	蒙氏假单胞菌	3/21	0	0	0	54	17	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0
Eukaryota:Fungi	Malassezia obtusa	马拉色菌属*	3/21	0	119	0	7	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonas sediminis	假单胞菌属*	3/21	5	0	0	41	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Staphylococcus warneri	沃氏葡萄球菌	5/21	3	0	0	4	3	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	1
Bacteria	Pseudomonas punonensis	假单胞菌属*	2/21	0	0	0	102	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Comamonas thiooxydans	丛毛单胞菌属菌	6/21	0	0	0	18	23	0	0	0	0	81	0	0	0	0	4	4	0	0	0	1	0
Bacteria	Mogibacterium timidum	-	2/21	0	0	0	0	0	123	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
Bacteria	Peptostreptococcus stomatis	口腔消化链球菌	6/21	0	0	0	0	1	59	1	0	0	1	0	0	0	29	0	0	39	0	0	0	0
Bacteria	Pseudomonas denitrificans (nom. rej.)	假单胞菌属*	3/21	9	0	0	0	0	0	1	0	0	119	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonas multiresinivorans	食多种树脂假单胞菌	3/21	4	0	0	51	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Kingella denitrificans	反硝化金氏菌	5/21	0	0	0	0	2	118	0	0	0	1	0	0	0	5	0	0	0	1	0	0	0
Bacteria	Sphingomonas montana	鞘氨醇单胞菌属*	4/21	0	6	0	33	0	0	0	0	0	81	0	0	0	0	6	0	0	0	0	0	0
Bacteria	Corynebacterium kefirresidentii	棒状杆菌属*	7/21	10	43	0	14	26	0	0	0	0	21	0	0	0	0	9	2	0	0	0	0	0
Bacteria	Dermacoccus nishinomiyaensis	西宫皮肤球菌	10/21	17	1	0	24	12	4	0	0	0	57	0	0	0	0	3	4	1	2	0	0	0
Bacteria	Pseudomonas straminea	稻草假单胞菌	1/21	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Limosilactobacillus oris	口乳杆菌	1/21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0
Bacteria	Capnocytophaga leadbetteri	嗜二氧化碳噬纤维菌属菌	6/21	0	1	0	0	0	22	1	0	0	0	0	0	0	91	0	0	1	8	0	0	0
Bacteria	Cupriavidus taiwanensis	台湾贪铜菌	5/21	6	1	0	16	20	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Cupriavidus pinatubonensis	贪铜菌	4/21	0	0	0	16	19	1	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Bordetella hinzii	欣氏鲍特菌	6/21	8	1	0	4	0	0	0	0	0	101	0	0	0	0	0	6	0	0	0	0	1
Bacteria	Candidatus Saccharibacteria bacterium RAAC3_TM7_1	-	2/21	0	0	0	3	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Burkholderia glumae	颖壳伯克氏菌	3/21	0	0	0	0	0	65	0	0	0	49	0	0	0	0	0	5	0	0	0	0	0
Bacteria	Haemophilus quentini	嗜血菌属*	1/21	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonas composti	堆肥假单胞菌	2/21	0	0	0	53	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonas jinjuensis	晋州假单胞菌	2/21	0	0	0	87	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	[Eubacterium] nodatum	缠结优杆菌	4/21	0	0	0	0	0	99	0	0	0	2	0	0	0	13	0	0	2	0	0	0	0
Bacteria	Capnocytophaga sputigena	生痰嗜二氧化碳噬细胞菌	5/21	0	0	0	0	0	76	1	0	0	0	0	0	0	25	0	0	6	6	0	0	0
Bacteria	Pseudomonas citronellolis	香茅醇假单胞菌	2/21	3	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Shewanella putrefaciens	腐败希瓦氏菌	4/21	2	0	0	2	11	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Sphingomonas kyeonggiensis	鞘氨醇单胞菌属*	3/21	0	0	0	0	12	0	0	0	0	99	0	0	1	0	0	0	0	0	0	0	0
Bacteria	Pseudomonas xinjiangensis	新疆假单胞菌	5/21	2	0	0	31	8	0	0	0	0	67	0	0	0	0	0	3	0	0	0	0	0
